"anonid" "age_bin" "genderFM" "syn_selfreport" "ConsistencyScore" "SynStatus" "r" "StructureScore" "p-value"
"175" "27169b97-ca1b-4d42-8830-23f8037f0153" "[18,28]" "female" "dunno" 209.964575263236 "NonSyn" 0.401332778863 "z-score" 8e-04
"176" "275291de-3118-4e6a-9191-c791ab73d77b" "(48,58]" "female" "no" 176.222619766284 "NonSyn" 0.279961122978 "z-score" 1e-04
"177" "276d4908-56c2-490a-bccf-d72f297dee0a" "(68,78]" "female" "dunno" 238.301174187084 "NonSyn" 0.0760443892984 "z-score" 0.023
"178" "27b6965e-01ac-4aa6-8a68-b8eb3a0facb1" "(28,38]" "female" "no" 140.148930823332 "NonSyn" 0.140475497672 "z-score" 0.0011
"179" "2808d066-7f92-44d7-8c68-96ec1a42a25a" "[18,28]" "female" "yes" 206.365855654243 "NonSyn" 0.205102096696 "z-score" 0.0194
"180" "284ba712-e64a-4ca6-9b4d-4749d3428fe1" NA NA NA 139.551671614539 "NonSyn" 0.111665679627 "z-score" 0.128
"181" "284f1f8f-a437-4d1c-9a57-34ea3cb17f05" "(48,58]" NA NA 123.439401451896 "Syn" 0.299098133484 "z-score" 0.0017
"182" "289bdbdb-bfaf-4525-9ffa-a07b8df4004a" "(48,58]" "female" "dunno" 69.0273589978297 "Syn" 0.268615174902 "z-score" 0.0018
"183" "28af6c68-16e7-4380-84ee-89b54d83e078" "[18,28]" "female" "dunno" 263.874943083776 "NonSyn" 0.183801629616 "z-score" 0.0257
"184" "28c7411a-5c55-4713-8bf2-93d68607bc89" "(28,38]" "female" "dunno" 189.978876140406 "NonSyn" 0.326280138175 "z-score" 6e-04
"185" "28d009c8-6af3-46fd-9e6b-1d1fbb268597" "(48,58]" "female" "no" 381.952384368589 "NonSyn" 0.22182826556 "z-score" 0.005
"186" "28e57aa2-e8b1-41a5-aab6-3f0d5e43dce1" NA NA NA 69.0559921469533 "Syn" 0.0272572534845 "z-score" 0.1421
"187" "28f1a586-d2c5-4c44-ba33-60e59768847c" "(48,58]" "female" "yes" 59.6336559673284 "Syn" 0.0492934320712 "z-score" 0.1492
"188" "2973b0f6-ae51-4805-9c0f-bbad386cbe3f" "(48,58]" "female" "dunno" 202.006620713644 "NonSyn" 0.230346270182 "z-score" 0.0129
"189" "29a06af3-9950-4692-a39d-a139c9cca13a" NA NA NA 93.9522672993676 "Syn" 0.00506232450149 "z-score" 0.6028
"190" "29a15c00-d6cc-4512-9587-62ba08774b6b" "[18,28]" "female" "dunno" 139.447323585102 "NonSyn" 0.330740865394 "z-score" 0.0018
"191" "29a443b2-919c-4ca3-86d7-917617429a1a" "[18,28]" "male" "no" 93.5477105587239 "Syn" 0.723555174681 "z-score" 0
"192" "2a409c17-3036-4c7f-9e7c-6c38d40d46bf" "[18,28]" "female" "dunno" 187.284790726298 "NonSyn" 0.149112568415 "z-score" 0.0562
"193" "2b20c245-5ca1-4a1e-9b71-daa17ef445e1" "(48,58]" "female" "dunno" 46.9588518132745 "Syn" 0.037945063298 "z-score" 0.2818
"194" "2b51e0f3-8686-41ff-9321-040e6db5bd87" "[18,28]" "female" "no" 149.045857548174 "NonSyn" 0.0561280592191 "z-score" 0.302
"195" "2ba1a756-b392-4cff-ad32-fb933d11fc11" "[18,28]" "female" "no" 188.621263013261 "NonSyn" 0.0518842583584 "z-score" 0.4119
"196" "2bc2c56c-b5f0-40b8-881d-a61a03ac9bba" "(48,58]" "male" "no" 317.610651652462 "NonSyn" 0.1777257859 "z-score" 0.0036
"197" "2c45cd3c-6bc1-4640-9d0a-159776c4824b" "(68,78]" "male" "yes" 160.784493827877 "NonSyn" 0.652343291319 "z-score" 0
"198" "2c50d2b6-adc2-43a5-9315-5e695704ca31" "(28,38]" "female" "dunno" 192.603817584816 "NonSyn" 0.159970841139 "z-score" 0.0767
"199" "2c5f69e2-7365-4e89-9467-c46c134642b9" "[18,28]" "female" "dunno" 257.644854407082 "NonSyn" 0.426207900783 "z-score" 9e-04
"200" "2c85bdbb-a0b7-4c56-9c2c-27e6849049de" "(48,58]" "female" "dunno" 177.983264984044 "NonSyn" 0.56427359588 "z-score" 0.0016
"201" "2c875274-2cb7-4831-a62a-aeebbc53b0c5" "(38,48]" "female" "dunno" 229.566873922266 "NonSyn" 0.0776640536801 "z-score" 0.0493
"202" "2ca0a68c-6cf1-4b3d-bea9-8383f0ac37dd" "(48,58]" "female" "dunno" 296.476035651941 "NonSyn" 0.1328330272 "z-score" 0.0259
"203" "2d1dbafe-9793-41af-abc6-5a91ab6e6db9" NA NA NA 231.956235497264 "NonSyn" 0.0987274430091 "z-score" 0.002
"204" "2d1dcc58-d0ce-45bc-bd52-52bf9cec64b2" "(58,68]" NA NA 206.442007193071 "NonSyn" 0.383368910698 "z-score" 0.0014
"205" "2df16646-63fe-4f4e-8b85-f7aaf52be19e" "(48,58]" "female" "dunno" 74.5353950650327 "Syn" 0.14408713075 "z-score" 0.1246
"206" "2e384034-2377-4cd6-ac76-9d4d552a84e8" "(28,38]" "female" "dunno" 145.729508106775 "NonSyn" 0.392236345178 "z-score" 0.0023
"207" "2e3d1d59-0b91-4ff2-aac8-ad218f16e8f2" "(48,58]" "female" "yes" 201.262219593664 "NonSyn" 0.0578506605223 "z-score" 0.1848
"208" "2e733627-b787-4687-adca-e6553f647455" "(38,48]" "female" "dunno" 105.882287869104 "Syn" 0.112365061034 "z-score" 0.1083
"209" "2e85444e-3c72-4fa5-b05a-8b5feda16cbc" NA NA "no" 254.662202373139 "NonSyn" 0.0185041616636 "z-score" 0.2284
"210" "2e983253-4b68-4917-b195-f21f60004539" "(38,48]" NA "no" 178.867479181248 "NonSyn" 0.306675547079 "z-score" 0.001
"211" "2ea7c903-0751-4349-8bd1-4caf9047503a" "[18,28]" "female" "dunno" 81.4373557605845 "Syn" -0.034442143538 "z-score" 0.8461
"212" "2edc9868-1dc8-4100-ab30-1d3594c3a799" NA NA NA 97.0502367854105 "Syn" 0.123963619491 "z-score" 0.1271
"213" "2ee1c930-e064-483d-abe4-7241adac43af" "(38,48]" "female" "no" 88.2521905562638 "Syn" 0.480169044257 "z-score" 5e-04
"214" "2eed875d-846b-4c35-b72a-4afde91ce1b8" NA NA NA 271.169421047642 "NonSyn" 0.405341510042 "z-score" 0
"215" "2f09776d-947e-4b36-a795-b46293aaa620" "(28,38]" "female" "dunno" 309.845740758113 "NonSyn" 0.0618865135409 "z-score" 0.051
"216" "2f1186af-c12b-4125-b98d-c78d0c4a6be0" "(48,58]" "male" "dunno" 345.516968865884 "NonSyn" 0.132377553982 "z-score" 0.0074
"217" "2f46ca5b-73cb-4973-a80b-b4684939e994" "(58,68]" "female" "dunno" 228.868449706367 "NonSyn" 0.316682089213 "z-score" 0.0021
"218" "2f4a2216-a3ac-4e75-979c-3a772d55df73" "(28,38]" "male" "no" 112.202426367137 "Syn" 0.654870143813 "z-score" 1e-04
"219" "2f952d50-572e-454f-8c8a-f96211b22bac" "(38,48]" "female" "yes" 90.3503956224926 "Syn" 0.45936003464 "z-score" 0.003
"220" "2f9b4a0c-6dbe-4b1b-b732-fa68c182db75" NA NA NA 280.291634234425 "NonSyn" 0.364342991556 "z-score" 0.0023
"221" "2fbc6357-4f37-4d67-9ad8-72565a10b577" "[18,28]" NA NA 122.002978701297 "Syn" 0.402025782617 "z-score" 0.0032
"222" "2fc6ddf0-001b-4a65-993b-0431c33f7408" "(48,58]" "female" "no" 199.254277281818 "NonSyn" 0.112350421803 "z-score" 0.1354
"223" "2fdfb16b-3e6e-4fa6-b82a-d63fa3529b98" "(48,58]" "male" "dunno" 340.643815060415 "NonSyn" -0.0146928664462 "z-score" 0.8047
"224" "2ffaacf9-6eb3-4075-84b7-ddaadc9d53bf" "(48,58]" "female" "no" 120.578624281936 "Syn" -0.0591398586032 "z-score" 0.9843
"225" "301aace3-f7c2-4e50-b8ee-18b7f88ab0a5" "(58,68]" "female" "no" 114.955624793664 "Syn" 0.302162697156 "z-score" 0.0124
"226" "304ae099-1ef2-4747-9eb0-5a2f08056832" "(48,58]" "female" "no" 168.145630521473 "NonSyn" 0.0708119446026 "z-score" 0.1586
"227" "30e8000b-db5d-4901-a58a-fd2f05a67988" "(38,48]" "female" "no" 124.1945181737 "Syn" 0.20654632984 "z-score" 0.0118
"228" "31111eda-2864-4b7a-b676-0239e1be01c5" "[18,28]" "female" "dunno" 222.14344567215 "NonSyn" 0.317190562167 "z-score" 0.001
"229" "31864339-5b73-433e-8f65-b438609c5219" NA NA NA 253.38196543647 "NonSyn" 0.0720989434883 "z-score" 0.1336
"230" "31a4378a-d1d3-43e3-8924-38988b5ba021" NA NA NA 290.895456723779 "NonSyn" 0.0359177414102 "z-score" 0.1338
"231" "31a46ad4-b8c8-49f7-9df7-943a40fbd262" "(38,48]" "female" "dunno" NA NA NA "z-score" NA
"232" "31b40069-3c53-4612-933b-49605778eba1" "(28,38]" "female" "dunno" 218.830322331433 "NonSyn" 0.54637376782 "z-score" 1e-04
"233" "31b42ff4-17ed-4aaa-b914-3c53b13360c3" "(58,68]" "female" "dunno" 212.382766003255 "NonSyn" 0.211870293936 "z-score" 0.008
"234" "31fdb512-f97e-436b-9f52-e745ca21198c" NA NA NA 203.476732719683 "NonSyn" 0.0224424483644 "z-score" 0.1269
"235" "32055b25-ebf6-48cd-b960-396bb156d0ff" NA NA NA 183.456404315575 "NonSyn" 0.3324038343 "z-score" 0.0053
"236" "3227dea9-c1ad-4c99-a045-e45acbb79cef" NA NA NA 203.621844071929 "NonSyn" -0.0083744460571 "z-score" 0.588
"237" "3243b543-81fc-4946-99fc-10be450f31f7" "(38,48]" NA NA 293.1339805775 "NonSyn" 0.0885724613624 "z-score" 0.0015
"238" "326a0b09-a517-42fc-9d86-fc00ceff2a4c" "(28,38]" "female" "no" NA NA NA "z-score" NA
"239" "34366ebb-18f9-4fd4-a2b9-694f2e9eb1e9" "(38,48]" "male" "dunno" 229.149328606152 "NonSyn" 0.0443885054336 "z-score" 0.1897
"240" "3446d7fc-52c1-4f42-ab76-5c255c43bc86" NA NA NA 350.638402923846 "NonSyn" 0.0683703619093 "z-score" 0.0323
"241" "349836f9-4a88-436b-98c1-3d177a20dd19" "(28,38]" "female" "dunno" 106.453201554788 "Syn" 0.366462397521 "z-score" 0.0024
"242" "353360a4-c52e-4398-b5ca-5d55200bb64d" "(38,48]" "male" "no" 190.092676302527 "NonSyn" 0.29246684447 "z-score" 0.0057
"243" "3558a4f7-ad4a-4493-894a-ff14041bc77d" "[18,28]" "female" "dunno" 100.624637338644 "Syn" 0.323154233504 "z-score" 0.0058
"244" "3580aff2-88d5-4ca2-a32c-3d1794806421" "(48,58]" NA NA 120.305248378148 "Syn" 0.672201410398 "z-score" 2e-04
"245" "35811c59-2919-4721-be76-3b3079cab308" "(28,38]" "female" "dunno" 313.583134336231 "NonSyn" 0.00859979080967 "z-score" 0.3485
"246" "358d5528-90a6-4e46-9612-40efb650fdca" NA NA NA 126.130310898612 "Syn" 0.7471572749 "z-score" 0
"247" "35b4009a-6af8-4c46-bbea-d5b75f2d2934" "[18,28]" "male" "dunno" 73.1483098581594 "Syn" 0.415159386143 "z-score" 0
"248" "36420a5f-beac-4bf7-be56-7d1aea206921" "(28,38]" "male" "dunno" 63.788832016313 "Syn" 0.768314202886 "z-score" 0.0026
"249" "364dd9b9-cf42-40fc-a7b1-c90a8a37e958" NA NA NA 231.708340234315 "NonSyn" 0.52054943144 "z-score" 1e-04
"250" "364e5247-3924-4d0a-b1e8-ff4abdd23043" "[18,28]" "female" "dunno" 47.8795916538107 "Syn" 0.545458421145 "z-score" 0
"251" "36a1d65b-6335-4452-a128-228041ab3b36" "(78,88]" "male" "no" 135.324238766271 "NonSyn" -0.0588122911108 "z-score" 0.9674
"252" "36c79320-20c8-42a7-a250-99605fb5fe78" "(28,38]" "female" "dunno" 390.799973114682 "NonSyn" 0.00678092039103 "z-score" 0.3676
"253" "36e2d20a-408e-4bc1-b650-02c9f6b1d5aa" "(28,38]" "female" "dunno" 155.446288944181 "NonSyn" 0.438842486396 "z-score" 0.0016
"254" "3752db34-beb1-48a6-98a4-7d4fbb8e22ea" "(48,58]" "female" "yes" 155.819216742165 "NonSyn" 0.670816153978 "z-score" 0
"255" "37be7ab5-209d-486b-a760-a0dbbd81fdec" "(58,68]" "female" "no" 152.651486326495 "NonSyn" 0.347566782192 "z-score" 0.0036
"256" "37c4f1b4-db76-420d-93ca-83e36d7ac356" "(48,58]" NA NA 155.751179522935 "NonSyn" 0.572848742728 "z-score" 1e-04
"257" "37fc33b5-fb2c-4b45-a4ce-70f5534bdf9b" "(38,48]" "female" "yes" 251.012636054052 "NonSyn" 0.366361357962 "z-score" 0.0015
"258" "3831f246-b377-4dff-ba08-cf6f5b096d30" "(48,58]" "female" "dunno" 270.174260683976 "NonSyn" 0.137408372456 "z-score" 0.0013
"259" "383817cb-1e04-4598-a758-e6328939ca91" NA NA NA 320.059868955201 "NonSyn" 0.201429299424 "z-score" 1e-04
"260" "383e55fd-e2c8-4f60-bdfc-eabcfda10534" "(48,58]" "female" "dunno" 291.52730090707 "NonSyn" 0.188173313105 "z-score" 0.0066
"261" "386d240d-83d7-4ec9-bcf2-e73676bce39b" "(58,68]" "male" "no" 226.023126138402 "NonSyn" 0.177632060495 "z-score" 0.0127
"262" "388a3d77-05ab-4e9e-a8ec-1de8c4f82ce9" "(38,48]" "female" "no" 280.253050251442 "NonSyn" 0.00158246432342 "z-score" 0.3285
"263" "38bf4cd0-0b5e-4eb7-b8a1-3f5c1a09d66a" "[18,28]" "female" "dunno" 124.443865732692 "Syn" 0.426794211013 "z-score" 0.003
"264" "38d17a34-13c1-42c5-a3be-927f9ece09f5" "[18,28]" "male" "no" 198.50377939024 "NonSyn" 0.185044609257 "z-score" 0.0242
"265" "38e12a73-eb24-419c-bd80-48d6bf50c689" "(58,68]" "female" "dunno" 95.1041283727221 "Syn" -0.0349838226595 "z-score" 0.8802
"266" "38efee1d-8236-4f5a-8e2f-046aec95838f" "(48,58]" "female" "dunno" 199.058588545585 "NonSyn" 0.0994454959311 "z-score" 0.1232
"267" "39683e15-abb6-4e36-a350-36ed27037026" "(38,48]" "female" "no" 139.720838726261 "NonSyn" 0.661341096042 "z-score" 0
"268" "3972c826-03cd-40a4-9180-2c08d212c553" NA NA NA 259.12589397692 "NonSyn" 0.0996072732723 "z-score" 0.0866
"269" "3a1ae4f9-dea1-40fa-935a-9f1c72f6fe07" "[18,28]" "female" "dunno" 139.670481555797 "NonSyn" 0.0981337673536 "z-score" 0.1646
"270" "3a777959-43f2-4015-b7b7-60d84e2b428e" "(48,58]" "female" "no" 212.793540165601 "NonSyn" 0.0112777223321 "z-score" 0.5088
"271" "3a87c51c-85a6-411c-b906-a1a7dfe563b6" "[18,28]" "female" "dunno" 153.917873336508 "NonSyn" 0.674500735994 "z-score" 1e-04
"272" "3afdb74f-ebe6-417a-89f6-03296d138c78" "(38,48]" "female" "dunno" NA NA NA "z-score" NA
"273" "3b085d24-e8c0-428e-ba39-94c08bef1464" "[18,28]" NA NA 109.184218672355 "Syn" 0.403602020852 "z-score" 6e-04
"274" "3bcde122-0981-4aa5-b5ed-88b14fdf02c4" "(38,48]" "female" "dunno" 44.0738208443817 "Syn" 0.52573248488 "z-score" 0.0024
"275" "3be747e0-51b4-4f48-95bc-6259a8c28209" "[18,28]" "female" "dunno" 169.192136967133 "NonSyn" 0.123509407885 "z-score" 0.1382
"276" "3c2ffc9b-bb1b-40ee-a1ae-6605ccf8a915" NA NA NA 199.646127231095 "NonSyn" 0.0241635768616 "z-score" 0.15
"277" "3c3d6937-802d-4c73-a4b7-972c71d0a5b2" NA NA NA 135.803725183523 "NonSyn" 0.714181749652 "z-score" 0
"278" "3c858794-9003-4ca3-b17c-9b26d2befe7a" "[18,28]" "female" "no" 355.987865245493 "NonSyn" 0.0381831571927 "z-score" 0.0638
"279" "3cb15500-98b9-4691-ac64-bdb32c788595" "[18,28]" "female" "no" 241.694601649422 "NonSyn" 0.189507691533 "z-score" 0.0107
"280" "3d2ec3d4-bc89-432d-9a6d-8e931d125638" NA NA NA 52.7370534852507 "Syn" 0.554842829961 "z-score" 0.0039
"281" "3d68586c-c053-4d2e-86b4-db46e0d49e81" "(58,68]" "male" "no" 198.434545978935 "NonSyn" 0.100416727766 "z-score" 0.0655
"282" "3e03faa2-1626-4e40-a6e9-c0660d8b4b33" NA NA NA 130.152270740473 "Syn" 0.519773731467 "z-score" 0.0013
"283" "3e212c9b-2ae1-44f2-b3fd-ca98b6d61980" "(48,58]" "female" "dunno" 240.080065065324 "NonSyn" 0.187940034124 "z-score" 0.019
"284" "3ecc9327-8350-4517-94af-5e9bee0a864c" "(28,38]" "female" "dunno" 324.718605647383 "NonSyn" 0.271301719323 "z-score" 9e-04
"285" "3ef5aa1f-7192-42dd-b001-faff08be3c1e" "[18,28]" "male" "dunno" 72.5837326019066 "Syn" 0.634029277784 "z-score" 0
"286" "3f54c97d-cbfa-4b34-8fef-208ae94c21e4" "(28,38]" "female" "yes" 104.686086214249 "Syn" 0.490711768629 "z-score" 0.0025
"287" "3f763f45-78ad-48f2-a11a-8334237fe2d5" NA NA NA 241.070558510823 "NonSyn" 0.0480104788323 "z-score" 0.1813
"288" "3f7c8cc8-c45b-41c8-b177-44d11c2ef51a" "[18,28]" "female" "dunno" 123.843083137182 "Syn" 0.534330868057 "z-score" 0
"289" "3f9be227-39e5-4772-bd54-1a792b6cc0bc-2" "(68,78]" NA NA 310.540257137725 "NonSyn" 0.0448115300848 "z-score" 0.1141
"290" "4020dd6c-87b7-44ab-b363-003df518db74" "[18,28]" "female" "dunno" 38.8107435005772 "Syn" 0.459210580166 "z-score" 0.0012
"291" "4038183f-69a4-4f5a-a7da-0b93502ad704" "(38,48]" "male" "dunno" 199.110682127403 "NonSyn" 0.269573405323 "z-score" 0.009
"292" "407ae0b1-0fdc-4b7c-ae69-8e598a276bf3" "[18,28]" "female" "dunno" 232.911226057445 "NonSyn" 0.0173388058385 "z-score" 0.4433
"293" "4085b6cc-e6fc-4cc3-9c56-3ffcd7511b9a" "(58,68]" "female" "dunno" 93.7469262320864 "Syn" 0.37089125154 "z-score" 0.0034
"294" "40bea1b8-bd57-4e2f-a42d-8d2bb609a761" "(48,58]" "female" "dunno" 218.289883398886 "NonSyn" 0.040645469887 "z-score" 0.1577
"295" "40ddef48-9e4d-4f2e-9385-c7f1c97ec88c" NA NA NA 251.046294778426 "NonSyn" 0.210917944248 "z-score" 0.0948
"296" "40fc4d47-20ee-4bf6-81b8-dd6645ad4a6f" NA NA NA 168.907327699028 "NonSyn" 0.286638652745 "z-score" 2e-04
"297" "411d073f-ff4c-4239-9d24-30fea19eca61" "(38,48]" "male" "dunno" 170.28188881062 "NonSyn" 0.137106604632 "z-score" 0.0136
"298" "4164c38e-30dc-4b65-bcb9-e9703991f4fe" "(38,48]" "female" "no" 342.620759175177 "NonSyn" -0.00988417815497 "z-score" 0.6556
"299" "418b0f24-4cbc-4375-a4de-e91c915746e3" "(58,68]" "female" "no" 334.524506836091 "NonSyn" -0.0257702207494 "z-score" 0.8062
"300" "41a8e195-c288-47eb-bc4d-922509aa2e2b" "(28,38]" "male" "no" 81.0132577163344 "Syn" 0.378905948562 "z-score" 0.0061
"301" "420f5339-afe0-4876-93e0-3c58b5fd3985" NA NA NA 329.297700840312 "NonSyn" -0.0120597150757 "z-score" 0.6831
"302" "42140d35-14ed-40cd-b338-fff1d670ac3c" "(48,58]" NA NA 154.979989281495 "NonSyn" 0.0968857043491 "z-score" 0.0553
"303" "427b0525-51ff-4f4b-98c3-d67587177e42" NA NA NA 147.904669332482 "NonSyn" 0.0476324571657 "z-score" 0.1592
"304" "429f0fe8-a09b-4b5e-aa9f-4683043a16eb" "(58,68]" "male" "dunno" 228.668384154432 "NonSyn" 0.0289483260092 "z-score" 0.4742
"305" "42aff9df-d967-4929-a390-2df86cfbd7ad" NA NA NA 42.705546303389 "Syn" 0.486002169756 "z-score" 0
"306" "42d4dab0-c801-4eb6-b953-8d0572491334" "[18,28]" "female" "no" 182.069346580254 "NonSyn" 0.240731415495 "z-score" 0.0136
"307" "432826a2-bc93-486d-9c33-d406ab2e3e97" "(58,68]" "female" "no" 162.459257354046 "NonSyn" 0.689645433783 "z-score" 1e-04
"308" "43399a6c-41ed-4031-a60a-d7b7bd1c78c3" "(48,58]" "female" "dunno" 418.875940784281 "NonSyn" -0.00591700495391 "z-score" 0.4091
"309" "4354bcb3-e9a8-4181-a1d2-53713295bafd" "(38,48]" "female" "no" 443.621592054182 "NonSyn" 0.154062894775 "z-score" 9e-04
"310" "437f3779-de9f-49b4-9af5-fc4aa807f030" "[18,28]" "female" "dunno" 137.537166440599 "NonSyn" 0.492644064103 "z-score" 0.0012
"311" "43993cdc-a651-4f45-ae3d-15f71d555e0a" "(28,38]" "male" "no" NA NA NA "z-score" NA
"312" "43dba671-b46d-4cfb-8ae0-fa07665eaffb" "(68,78]" "male" "dunno" 244.83188348125 "NonSyn" -0.00840353777014 "z-score" 0.5066
"313" "43dd077f-b955-4ba0-8ebb-a442a4ad913f" NA NA NA 34.738169394477 "Syn" 0.0139360274429 "z-score" 0.3658
"314" "43ddf7c0-de3e-4932-a0d0-24b392758b04" "(28,38]" "male" "dunno" 104.494580650608 "Syn" 0.501461315519 "z-score" 0.0017
"315" "43f5366d-0644-41bf-bf8e-eb0db14845f0" "(28,38]" "female" "dunno" 115.994099473164 "Syn" 0.636153921594 "z-score" 1e-04
"316" "4403354d-67ca-4233-8f19-e3ac1d4906b9" "(28,38]" "female" "yes" 141.541535625042 "NonSyn" 0.333594596429 "z-score" 0.1034
"317" "445235bc-7b86-4950-94e3-abbcfd81d26b" NA NA NA 290.076267628507 "NonSyn" 0.286059112232 "z-score" 0.0148
"318" "44575ccc-1d0b-43f3-87b6-83d1272ce86e" "(58,68]" "female" "no" 203.632204376026 "NonSyn" 0.350981672818 "z-score" 6e-04
"319" "44c51ac8-2a5c-4b9a-a5ec-3ad3e15ff895" NA NA NA 292.378420641653 "NonSyn" 0.0139758331371 "z-score" 0.4418
"320" "44c67efb-23a8-4271-8fd8-ea286b49a41d" "[18,28]" "female" "no" 230.958082895364 "NonSyn" 0.499284472466 "z-score" 4e-04
"321" "44cee14d-3066-40ea-98e4-5122157b916a" "(58,68]" "female" "dunno" 167.276892814953 "NonSyn" 0.433388361895 "z-score" 2e-04
"322" "44feaeeb-8dbe-4341-996b-9d9e74fbaece" NA NA NA 256.618057608987 "NonSyn" 0.0342716802629 "z-score" 0.3233
"323" "4524f5bb-9086-4836-8315-c17435b10740" "(38,48]" "female" "dunno" 202.234369471783 "NonSyn" 0.19451718993 "z-score" 0.0055
"324" "4528686f-2cb1-4bf0-85d8-9af1a7278e29" "(28,38]" "female" "dunno" 66.0919303840047 "Syn" 0.156898495546 "z-score" 0.1553
"325" "458c2cf6-6c57-49ef-8a20-e587f8323eb7" "(58,68]" "female" "yes" 100.728116121541 "Syn" 0.747148986386 "z-score" 0
"326" "45a9c6e3-28df-4048-bdb8-89707b1ba631" "(58,68]" "female" "dunno" 74.4702093283537 "Syn" 0.738448856323 "z-score" 0
"327" "45c05a4e-098b-4d3f-a0e3-066381256e97" NA NA NA 129.252742074231 "Syn" 0.353977699432 "z-score" 0.0669
"328" "45c667d1-83ee-4f71-9952-e55573a92cdb" NA NA NA 289.838104746175 "NonSyn" 0.0745738377112 "z-score" 0.0521
"329" "46219e13-4a80-478f-9e3c-c53c6f5fa405" "(58,68]" "female" "dunno" 179.904501551856 "NonSyn" -0.0690145209907 "z-score" 0.9769
"330" "463b7555-535e-47e8-961b-db5d00ba4f1f" NA NA NA 317.962777915399 "NonSyn" -0.0260800917235 "z-score" 0.7498
"331" "46ba7223-a35f-4850-a2e4-946b75e5c821" NA NA NA 292.641345660379 "NonSyn" 0.127379817691 "z-score" 0.0325
"332" "470534ed-6bcf-4f0e-ac50-58e0f8e58ca9" "[18,28]" "male" "dunno" 234.129489679775 "NonSyn" 0.294061088457 "z-score" 0.0066
"333" "47781684-bfe7-4397-9f19-bb8eedbb3b18" "(58,68]" "male" "no" 201.336775759435 "NonSyn" 0.545672486997 "z-score" 0
"334" "48108f40-f913-4bc3-ab80-9eae48660d5f" "(48,58]" "male" "dunno" 160.134388093753 "NonSyn" 0.349877294209 "z-score" 0.0062
"335" "4863337c-3b4f-4a63-9c15-5965616ed284" "(68,78]" "female" "no" 207.740059778711 "NonSyn" 0.16530375557 "z-score" 0.0027
"336" "487641fc-c1b6-4e0f-ad1b-19acc8598712" "(28,38]" "female" "no" 168.697929543053 "NonSyn" 0.0612444398731 "z-score" 0.2623
"337" "48f30d83-f32b-42d2-9094-b0a4e6c5e5e5" NA NA NA 82.9810659645625 "Syn" 0.407542154859 "z-score" 0.0039
"338" "48f3f813-5d50-4f18-a181-30120706a762" "(28,38]" "female" NA 171.847086203292 "NonSyn" 0.228974503744 "z-score" 0.007
"339" "4927b920-4607-4389-83db-45641b44a661" "(48,58]" "male" "dunno" 264.439245984305 "NonSyn" 0.312002088 "z-score" 0.0021
"340" "4974b692-87db-43cd-9fcd-ca17fa444082" "(48,58]" "male" "no" 270.571489280404 "NonSyn" 0.0753663918319 "z-score" 0.1212
"341" "49a8d936-b70b-4687-8fe4-68f6106073e5" "(48,58]" "female" "no" 99.8392598994851 "Syn" 0.765272884255 "z-score" 0
"342" "49ca6bc1-b525-4e25-b8c0-0404010844fd" "(48,58]" "female" "dunno" 54.0144553301647 "Syn" 0.563525727515 "z-score" 6e-04
"343" "4a82edb5-8b8c-442c-837d-7fdafe455d47" "(28,38]" "male" "no" 119.153828992701 "Syn" 0.49948611221 "z-score" 3e-04
"344" "4b20ae6e-9e7a-4cd1-9acf-4e90c8c9e09d" NA NA NA NA NA NA "z-score" NA
"345" "4b34e6f6-f26f-4889-a2c3-5cf9972aefe3" "(28,38]" "female" "dunno" 127.886813311357 "Syn" 0.369653368981 "z-score" 0.0054
"346" "4b4a0a45-fa9f-4370-9973-2b7984f3bd37" "(68,78]" "male" "dunno" 102.759875038372 "Syn" 0.495688556088 "z-score" 4e-04
"347" "4bdce3d6-4d7d-4f36-80a6-675b7452e155" "(48,58]" "female" "dunno" 173.560822494865 "NonSyn" 0.58484599803 "z-score" 2e-04
"348" "4bec187b-f360-4aac-a38d-f6c5f4aae4b9" "[18,28]" "female" "no" 185.76455557558 "NonSyn" 0.206704173537 "z-score" 0.0365
"349" "4cca0631-7fbb-4367-b124-efd492f5808f" "(48,58]" "female" "dunno" 182.356401321037 "NonSyn" 0.376575896385 "z-score" 0.002
"350" "4cdb7e35-754d-4e09-af38-c01b2e8e26e7" NA NA NA 184.979754532772 "NonSyn" 0.0851859006391 "z-score" 0.0486
"351" "4d3f3dfc-1fd8-4622-93c6-ce33d9a22055" "[18,28]" "male" "dunno" 301.531451744664 "NonSyn" -0.0283147779521 "z-score" 0.9035
"352" "4dad6c03-0c58-4b17-b78b-6dcbb596c889" NA NA NA 272.94764017971 "NonSyn" 0.0684350982325 "z-score" 0.1004
"353" "4de36787-b9fa-494e-8b59-54cc6f3fafb7" "(68,78]" "female" "dunno" 317.743953601417 "NonSyn" 0.143185002786 "z-score" 0.0074
"354" "4de7a0b6-4366-47f0-bd45-47e68df195d8" "(68,78]" "male" "no" 244.719780837882 "NonSyn" 0.105620936292 "z-score" 0.0067
"355" "4e1c8b2f-1a7c-4de2-afc2-52593b3dbb45" NA NA NA 157.710643943678 "NonSyn" 0.266874150699 "z-score" 0.0025
"356" "4e696f4f-c145-4087-abd0-904e33f58e63" "(68,78]" "male" "dunno" 338.29524721813 "NonSyn" 0.0806375937603 "z-score" 0.0368
